Id;Label;indegree;outdegree;degree;clustering;Clustering Coefficient;;;;;
bc1pzsg7420v7ktsy6dlngmcejmkhdkatug3tvlqe52l0l737r4vpwcsg4u2d3;bc1pzsg7420v7ktsy6dlngmcejmkhdkatug3tvlqe52l0l737r4vpwcsg4u2d4;16;0;16;0.0625;0.125;;;;;
bc1pgwkdlhj8gdmdq9auac390c6crjh0fg04t0da6jgw6fwa7jztxdasxt8hru;bc1pgwkdlhj8gdmdq9auac390c6crjh0fg04t0da6jgw6fwa7jztxdasxt8hru;16;0;16;0.0625;0.125;;;;;
bc1pn43h46e0u6jytyf24n98j99cuknve0ms2lgmzd6f4qeuj9shtupqfg7rd5;bc1pn43h46e0u6jytyf24n98j99cuknve0ms2lgmzd6f4qeuj9shtupqfg7rd6;16;0;16;0.0625;0.125;;;;;
bc1p25207hzx0c0ryg7nrhne2fs7euu6098x87ns79fantuufulu489q5dtm7g;bc1p25207hzx0c0ryg7nrhne2fs7euu6098x87ns79fantuufulu489q5dtm7g;16;0;16;0.0625;0.125;;;;;
bc1qu4yl3235a4y3ypskke636xjh8jp09n5d3at66p;bc1qu4yl3235a4y3ypskke636xjh8jp09n5d3at66p;16;0;16;0.0625;0.125;;;;;
bc1p45kmradw8fm64f030zcvl92ek6m658fk9af5ngk3altmm9dgd3js3u7v32;bc1p45kmradw8fm64f030zcvl92ek6m658fk9af5ngk3altmm9dgd3js3u7v33;16;0;16;0.0625;0.125;;;;;
bc1p7c7dh23llw77jta6rqh6yj2raulcgwv5wluqpgkvvu806yzag0lqmecsm4;bc1p7c7dh23llw77jta6rqh6yj2raulcgwv5wluqpgkvvu806yzag0lqmecsm5;1;2;3;0.5;0;;;;;
bc1ps7vgd3zjmu29ttnx0mw8k8nz6h2qa64n369k89sg20hmmxm57e0qhrg2lp;bc1ps7vgd3zjmu29ttnx0mw8k8nz6h2qa64n369k89sg20hmmxm57e0qhrg2lp;1;0;1;0;0;;;;;
bc1qveljch65vyewwycdmmlydn5hmtzmxntrucnke7;bc1qveljch65vyewwycdmmlydn5hmtzmxntrucnke8;0;2;2;0;0;;;;;
bc1qedxvctxj7e4zjdxktt9wwf8guuz35ufqnrh7hj;bc1qedxvctxj7e4zjdxktt9wwf8guuz35ufqnrh7hj;0;2;2;0;0;;;;;
bc1qfep75hes89zzfsvqrurvt0wwttxw0kx2aukts2;bc1qfep75hes89zzfsvqrurvt0wwttxw0kx2aukts3;0;2;2;0;0;;;;;
3LHUkSiNzaEHVP1UNosXH6GeVFoy2rShCB;3LHUkSiNzaEHVP1UNosXH6GeVFoy2rShCB;3;0;3;0;0;;;;;
bc1qzh5g8mpzsdjphnzm2tvgj8j7zdgq9m8ac4cuqa;bc1qzh5g8mpzsdjphnzm2tvgj8j7zdgq9m8ac4cuqa;3;0;3;0;0;;;;;
bc1pxnwqyu8pxl84e0nlsks5wakvpsyln6n3jmnaxy3p0ttmt5l9pq6qz4ln8e;bc1pxnwqyu8pxl84e0nlsks5wakvpsyln6n3jmnaxy3p0ttmt5l9pq6qz4ln8e;1;2;3;0.5;0;;;;;
bc1pksaprqwdkjwelgjhkz0f37p6lcypnv297qtgfulxky2ggec82ccs9xh020;bc1pksaprqwdkjwelgjhkz0f37p6lcypnv297qtgfulxky2ggec82ccs9xh021;1;0;1;0;0;;;;;
bc1qx69ea4uhmu2xt3sy9q4uq39hpc7qllwk6parln;bc1qx69ea4uhmu2xt3sy9q4uq39hpc7qllwk6parln;0;2;2;0;0;;;;;
1MMsGn2xRLw4kXs6rVPi1RWS3TkQBqhiaS;1MMsGn2xRLw4kXs6rVPi1RWS3TkQBqhiaS;0;2;2;0;0;;;;;
bc1q0fcnqskenm2qrcj7laumxmvvrhfxmqqpjus7cy;bc1q0fcnqskenm2qrcj7laumxmvvrhfxmqqpjus7cy;2;0;2;0;0;;;;;
bc1q6ycwr3le50edaywuzltcryakxhjx0nkq00frwvctswtctc9vmyrqkn9a2w;bc1q6ycwr3le50edaywuzltcryakxhjx0nkq00frwvctswtctc9vmyrqkn9a2w;2;0;2;0;0;;;;;
bc1qr35hws365juz5rtlsjtvmulu97957kqvr3zpw3;bc1qr35hws365juz5rtlsjtvmulu97957kqvr3zpw4;1;14;15;0.071429;0;;;;;
1J8DKQzUWq5iWyxEbbR8Uk73nbRuAqh4a9;1J8DKQzUWq5iWyxEbbR8Uk73nbRuAqh4a10;1;0;1;0;0;;;;;
36gWyLjNWLvQi7MYMPYoHfBCYpyNjXqAWC;36gWyLjNWLvQi7MYMPYoHfBCYpyNjXqAWC;1;0;1;0;0;;;;;
bc1qqy0nzeq5wq53krw0a7chkekqahzckqvnyreda2;bc1qqy0nzeq5wq53krw0a7chkekqahzckqvnyreda3;1;0;1;0;0;;;;;
bc1qsdptu00yw6eh8dew4t7dvrmnd67vfexccmuda5;bc1qsdptu00yw6eh8dew4t7dvrmnd67vfexccmuda6;1;2;3;0.5;0;;;;;
bc1qf6a8msg4a3tfkmjktqr2agak0d56y59w06sa8w;bc1qf6a8msg4a3tfkmjktqr2agak0d56y59w06sa8w;1;0;1;0;0;;;;;
bc1q2kdmdszyuy9qz6dp4h6l3hwl5em6dj7su4mawt;bc1q2kdmdszyuy9qz6dp4h6l3hwl5em6dj7su4mawt;0;1;1;0;0;;;;;
bc1q85dxs9kj2akdjvfc9lhhfxq7xtpsnd5m3ttyf5;bc1q85dxs9kj2akdjvfc9lhhfxq7xtpsnd5m3ttyf6;1;0;1;0;0;;;;;
bc1pyx4uvzt30fgn23227pt7uakn3s43grdgzst6myqn0htx0023v8sqz2qrht;bc1pyx4uvzt30fgn23227pt7uakn3s43grdgzst6myqn0htx0023v8sqz2qrht;1;2;3;0.5;0;;;;;
bc1p2mqdrf2p0uwrn6x3je89sdahcd3rff7l0tvwjm9ylfcvnfzxq64qe7934d;bc1p2mqdrf2p0uwrn6x3je89sdahcd3rff7l0tvwjm9ylfcvnfzxq64qe7934d;2;0;2;0;0;;;;;
bc1pesqy8sqtr38sjk8h6y5lghklqz63m0z3pd24dzs27cvct2pphxwq8cty6h;bc1pesqy8sqtr38sjk8h6y5lghklqz63m0z3pd24dzs27cvct2pphxwq8cty6h;0;1;1;0;0;;;;;
bc1p8fflgkulydw9ejqh8rqz96wl400w6q4zsryaalwln7s8479pkufsxtp33z;bc1p8fflgkulydw9ejqh8rqz96wl400w6q4zsryaalwln7s8479pkufsxtp33z;1;0;1;0;0;;;;;
3FfqNeXRYJPXTkKtGrtpcsksSpELNXqShA;3FfqNeXRYJPXTkKtGrtpcsksSpELNXqShA;0;40;40;0;0;;;;;
bc1q3nly3fhfrttu4emnj63fzxfr8dtremjuvqlegp;bc1q3nly3fhfrttu4emnj63fzxfr8dtremjuvqlegp;1;0;1;0;0;;;;;
bc1qr9zguna9cws3uaavmu5ye4zcmakswqwdtwrjxq;bc1qr9zguna9cws3uaavmu5ye4zcmakswqwdtwrjxq;1;0;1;0;0;;;;;
bc1qmtys65w566e3fkyp8v97fd00gx3a2jwms4cu63;bc1qmtys65w566e3fkyp8v97fd00gx3a2jwms4cu64;1;0;1;0;0;;;;;
bc1qtzs5tp3q0sdqe6sn34dr77rhmc3cru3vjypqnj;bc1qtzs5tp3q0sdqe6sn34dr77rhmc3cru3vjypqnj;1;0;1;0;0;;;;;
bc1qer2hu4832dy2vwj6g7hmseqn6fvnkdtps05dpl;bc1qer2hu4832dy2vwj6g7hmseqn6fvnkdtps05dpl;1;0;1;0;0;;;;;
12jXm4sSLRJ4dGCoVHxnza2uaUBmZqUPAQ;12jXm4sSLRJ4dGCoVHxnza2uaUBmZqUPAQ;1;0;1;0;0;;;;;
bc1qqauvq7gh6a8n25eupcjrpusz9teyvtzrmgthrw;bc1qqauvq7gh6a8n25eupcjrpusz9teyvtzrmgthrw;1;0;1;0;0;;;;;
bc1qkru4kn85n4qk5cakmu0znstmyu8cy2dfn048h2;bc1qkru4kn85n4qk5cakmu0znstmyu8cy2dfn048h3;1;0;1;0;0;;;;;
bc1qqf5cva7yvadv25m2ywy97zlpmzkuapqcmu4f3m;bc1qqf5cva7yvadv25m2ywy97zlpmzkuapqcmu4f3m;1;0;1;0;0;;;;;
bc1qa8dmy9w6862mlqule6jah7duzr5uvwx7e60glq09atnzqq9e309qwztagd;bc1qa8dmy9w6862mlqule6jah7duzr5uvwx7e60glq09atnzqq9e309qwztagd;1;0;1;0;0;;;;;
bc1qk3k6vtf47cn3fxqp2g3wdnks8wr20vd7gdhs5r;bc1qk3k6vtf47cn3fxqp2g3wdnks8wr20vd7gdhs5r;1;0;1;0;0;;;;;
bc1qd6k35hp3gzht6defdyndwluhre4k2ferpulpvh;bc1qd6k35hp3gzht6defdyndwluhre4k2ferpulpvh;1;0;1;0;0;;;;;
bc1qrel3v7649u53p83h2zl3vq2hf223thtsd8m6rf;bc1qrel3v7649u53p83h2zl3vq2hf223thtsd8m6rf;1;0;1;0;0;;;;;
bc1pend9amgkhv5tqyzvz3jr3at54gu57nkjhkuupdm267lav30aaadq4kqywl;bc1pend9amgkhv5tqyzvz3jr3at54gu57nkjhkuupdm267lav30aaadq4kqywl;1;0;1;0;0;;;;;
bc1qlt5pr5mpzgqhp2y0g7kr5qhhaz5nrya6rkfw6n;bc1qlt5pr5mpzgqhp2y0g7kr5qhhaz5nrya6rkfw6n;1;0;1;0;0;;;;;
1HUoWS5Fojw2jAfJN7hgCTWbsifb5wtGDM;1HUoWS5Fojw2jAfJN7hgCTWbsifb5wtGDM;1;0;1;0;0;;;;;
bc1qfyk3pq95l4egm5x7zjkzjtujhf836fllmlhcla;bc1qfyk3pq95l4egm5x7zjkzjtujhf836fllmlhcla;1;0;1;0;0;;;;;
bc1q46marla08sj0hf4ju4kyf3m9gchdrrhf79kl4a;bc1q46marla08sj0hf4ju4kyf3m9gchdrrhf79kl4a;1;0;1;0;0;;;;;
bc1qu84k42eq3l7p08r2r28kxuf2gqjq5kl3zgv654;bc1qu84k42eq3l7p08r2r28kxuf2gqjq5kl3zgv655;1;0;1;0;0;;;;;
bc1qjud6v8hlsmhwtl759xnxv7p5pj6pf7gj0p2f5f;bc1qjud6v8hlsmhwtl759xnxv7p5pj6pf7gj0p2f5f;1;0;1;0;0;;;;;
185LgP44D1WuMUvcLdKSVTa7dbBEdxCVPq;185LgP44D1WuMUvcLdKSVTa7dbBEdxCVPq;1;0;1;0;0;;;;;
bc1q665aqnmzrk7vylxp8w9p6wd60pquzrnjeazdpm;bc1q665aqnmzrk7vylxp8w9p6wd60pquzrnjeazdpm;1;0;1;0;0;;;;;
bc1q8qfa5x63ggjhp5xl5j2rkq5vlhtfvz3hq29gxh;bc1q8qfa5x63ggjhp5xl5j2rkq5vlhtfvz3hq29gxh;1;0;1;0;0;;;;;
bc1qzk7kq2rzzmmqxc9nl25x7mwg7cjjzqhgn362af;bc1qzk7kq2rzzmmqxc9nl25x7mwg7cjjzqhgn362af;1;0;1;0;0;;;;;
bc1qh70680y8s5jfegya6a7x96e3p3mkuxvrhk36a4;bc1qh70680y8s5jfegya6a7x96e3p3mkuxvrhk36a5;1;0;1;0;0;;;;;
bc1qwak9r4aruufnkp9982gn3xe0uznvc6zq4ld82p;bc1qwak9r4aruufnkp9982gn3xe0uznvc6zq4ld82p;1;0;1;0;0;;;;;
bc1q2lpv5vyldanay0mens95rhcqma6xmedac6esj9;bc1q2lpv5vyldanay0mens95rhcqma6xmedac6esj10;1;0;1;0;0;;;;;
1DaLbApcD6W8QZtEEbNhuTo9Xm6jm58Yag;1DaLbApcD6W8QZtEEbNhuTo9Xm6jm58Yag;1;0;1;0;0;;;;;
bc1q64a24kyl0l77t8lawut2amvvqcfgkyk0cvqztu;bc1q64a24kyl0l77t8lawut2amvvqcfgkyk0cvqztu;1;0;1;0;0;;;;;
33VKyBFmensJK6JpWtPHeBaBUmPZSTdXUM;33VKyBFmensJK6JpWtPHeBaBUmPZSTdXUM;1;0;1;0;0;;;;;
bc1qd7j8sq5pa5vq64rft8l4rhte634skd5gn75jgh;bc1qd7j8sq5pa5vq64rft8l4rhte634skd5gn75jgh;1;0;1;0;0;;;;;
bc1q5j30qzj66qhn8s2av4mvaje5vrakukytq95zzh3p9yzcanlqkrjs05pueg;bc1q5j30qzj66qhn8s2av4mvaje5vrakukytq95zzh3p9yzcanlqkrjs05pueg;1;0;1;0;0;;;;;
bc1qtt46llljkccjje90gl3laejdz4xl3h3wy0kdah;bc1qtt46llljkccjje90gl3laejdz4xl3h3wy0kdah;1;0;1;0;0;;;;;
1LQyggE8zEWdkQa12hpNbbrtJd11pM4U95;1LQyggE8zEWdkQa12hpNbbrtJd11pM4U96;1;0;1;0;0;;;;;
bc1qzrquqr6j7l37t8hv8eyatwfhmta2srt65y8wuq;bc1qzrquqr6j7l37t8hv8eyatwfhmta2srt65y8wuq;1;1;2;0;0;;;;;
1AJ2S6cSrDvWbarCTmfCk1Kq5mTuZMhg7N;1AJ2S6cSrDvWbarCTmfCk1Kq5mTuZMhg7N;1;0;1;0;0;;;;;
bc1q9kjmypjz2hkfucj3z3l0gga8vsfvdvt37vqrgs;bc1q9kjmypjz2hkfucj3z3l0gga8vsfvdvt37vqrgs;1;0;1;0;0;;;;;
bc1qufsgtl7zheyd2jxjq5fgf0tlewjkwn63frwnhn;bc1qufsgtl7zheyd2jxjq5fgf0tlewjkwn63frwnhn;1;0;1;0;0;;;;;
bc1qdeptwayhqdca57lvtk2wm7ac2cmfftsk9x9r4w;bc1qdeptwayhqdca57lvtk2wm7ac2cmfftsk9x9r4w;1;0;1;0;0;;;;;
bc1q4re8zransuzd2fckfudl78tw5epvz5hnemjm9u;bc1q4re8zransuzd2fckfudl78tw5epvz5hnemjm9u;1;0;1;0;0;;;;;
bc1pzjawcrawue33cqk6lk4ezlecwu05hkxtvxmh6ggzgkr5jft2zw7s04ch08;bc1pzjawcrawue33cqk6lk4ezlecwu05hkxtvxmh6ggzgkr5jft2zw7s04ch09;1;2;3;0.5;0;;;;;
bc1pac4w8k2cc9e5vux9v9f98g7asgzvffgn5zgj3hahw995qrepp9jspf2yvf;bc1pac4w8k2cc9e5vux9v9f98g7asgzvffgn5zgj3hahw995qrepp9jspf2yvf;1;0;1;0;0;;;;;
bc1psdsrqzatyu9zyssuf6pd4m38xxtgsl6r97es0ewh0558x2pz2jhq54ac3k;bc1psdsrqzatyu9zyssuf6pd4m38xxtgsl6r97es0ewh0558x2pz2jhq54ac3k;0;1;1;0;0;;;;;
bc1p6ywnpp7973f9a04hu2pwc8jm6yeu363tqv2pd6pc30f3yamur6lqzdnhvw;bc1p6ywnpp7973f9a04hu2pwc8jm6yeu363tqv2pd6pc30f3yamur6lqzdnhvw;1;0;1;0;0;;;;;
1MYvJm4tWWo1MZEk1SgYybZ4gKKf9iwVfq;1MYvJm4tWWo1MZEk1SgYybZ4gKKf9iwVfq;0;2;2;0;0;;;;;
3FkJ67HZuQEd9rEpWczsCNR9HSU1MoXi9M;3FkJ67HZuQEd9rEpWczsCNR9HSU1MoXi9M;1;0;1;0;0;;;;;
1CkNey7eFFwPJ8t17N5sHdhnrytT3xe42;1CkNey7eFFwPJ8t17N5sHdhnrytT3xe43;1;0;1;0;0;;;;;
bc1qhlwhcntd946t7wx4cstxt60267n45deuexc4zt;bc1qhlwhcntd946t7wx4cstxt60267n45deuexc4zt;1;2;3;0.5;0;;;;;
bc1qn9vk8lkf327uywhxs2ja2gtelgpd6laxwwdesp;bc1qn9vk8lkf327uywhxs2ja2gtelgpd6laxwwdesp;1;0;1;0;0;;;;;
bc1qgl63268lymyup9r040xsj4zsxa4x6y49e2g7vf;bc1qgl63268lymyup9r040xsj4zsxa4x6y49e2g7vf;3;5;8;0.366667;0.5;;;;;
bc1pfg7d8jva54494yc69w7nmtctqulpywd0z98u63fq7gjyrl90gxrqvy59fq;bc1pfg7d8jva54494yc69w7nmtctqulpywd0z98u63fq7gjyrl90gxrqvy59fq;1;5;6;0.2;0.333333;;;;;
bc1qlrvqfhe08zh39w0squu3wjx3hfk00ytjh9wcc6;bc1qlrvqfhe08zh39w0squu3wjx3hfk00ytjh9wcc7;0;1;1;0;0;;;;;
bc1qpq6lsr6d42rl8ck6q506fyt4nc6jpe2l950mz0;bc1qpq6lsr6d42rl8ck6q506fyt4nc6jpe2l950mz1;0;1;1;0;0;;;;;
bc1qc5v3fwwl9nkk2r3v5kcshg2adqjdk8csk6efx6;bc1qc5v3fwwl9nkk2r3v5kcshg2adqjdk8csk6efx7;0;1;1;0;0;;;;;
bc1q2kmqhec2m9sdfkcqgn60nu3980juu0cl2ep56d;bc1q2kmqhec2m9sdfkcqgn60nu3980juu0cl2ep56d;0;1;1;0;0;;;;;
bc1qtw4m4z88cv7rgcnjw6yc66fnzupsetv6mwy4ke;bc1qtw4m4z88cv7rgcnjw6yc66fnzupsetv6mwy4ke;0;1;1;0;0;;;;;
bc1qqgmxh9e8zjg3jmy6np8jtp8yh4r9fmce6d3tu2;bc1qqgmxh9e8zjg3jmy6np8jtp8yh4r9fmce6d3tu3;5;0;5;0;0;;;;;
bc1pyh43kvl6dg4gvufdtnvx8dw82aer4d8yxwcmf8rnf7n9dt3rhmrqca8l6z;bc1pyh43kvl6dg4gvufdtnvx8dw82aer4d8yxwcmf8rnf7n9dt3rhmrqca8l6z;1;2;3;0.5;0;;;;;
bc1pa94tjr4gsauvfana9tvrs8k836t6kr2t3447jpjh288nld8732qq30wps4;bc1pa94tjr4gsauvfana9tvrs8k836t6kr2t3447jpjh288nld8732qq30wps5;1;0;1;0;0;;;;;
bc1pfewahnqzlz2ga6yw88yskqjp8wqnqfrchwvu4ewwhmqg5k74nhzstxz4mm;bc1pfewahnqzlz2ga6yw88yskqjp8wqnqfrchwvu4ewwhmqg5k74nhzstxz4mm;1;7;8;0.142857;0;;;;;
bc1qzdhz5uxj42vc3s0ajmxen2tqcyeuhfnvd83c8w;bc1qzdhz5uxj42vc3s0ajmxen2tqcyeuhfnvd83c8w;1;0;1;0;0;;;;;
3ADWg8seTTcVjdPVRCszm4C9Sbnjxt1zAz;3ADWg8seTTcVjdPVRCszm4C9Sbnjxt1zAz;1;0;1;0;0;;;;;
bc1qvwa945mj2k4smgsak6aucavk0ppnsy4ezqwxkq;bc1qvwa945mj2k4smgsak6aucavk0ppnsy4ezqwxkq;1;0;1;0;0;;;;;
3HXon5CBpMCfxz5ZwsJ3MXsn3dZU7kF4xy;3HXon5CBpMCfxz5ZwsJ3MXsn3dZU7kF4xy;1;0;1;0;0;;;;;
bc1qm38v38euxz3m5ll572mpyutj5phjpvam49jwzz;bc1qm38v38euxz3m5ll572mpyutj5phjpvam49jwzz;2;0;2;0;0;;;;;
1KuFsc7tTHrQBGdHgqensJip9wSKGBqxyS;1KuFsc7tTHrQBGdHgqensJip9wSKGBqxyS;1;0;1;0;0;;;;;
bc1quwp0xgwqdgl0f4wfysjzny4vfm7n0vzzw20yf7;bc1quwp0xgwqdgl0f4wfysjzny4vfm7n0vzzw20yf8;0;2;2;0;0;;;;;
bc1qg5e6zgen40c76l72crak28g3hluu4nk2jcfwqx;bc1qg5e6zgen40c76l72crak28g3hluu4nk2jcfwqx;0;2;2;0;0;;;;;
bc1qktqtvtwx0x2dkvhauxkamw93mmkjec3ffplatx;bc1qktqtvtwx0x2dkvhauxkamw93mmkjec3ffplatx;2;0;2;0;0;;;;;
bc1qtgujfrpzjwrykdr4r7r8vlcg3lfxu78csj27ur;bc1qtgujfrpzjwrykdr4r7r8vlcg3lfxu78csj27ur;2;0;2;0;0;;;;;
bc1pqxd54t78sd0l5rj266tytpz3vgtxcxxy2humm9le3mkmdym0042s6wnt9t;bc1pqxd54t78sd0l5rj266tytpz3vgtxcxxy2humm9le3mkmdym0042s6wnt9t;1;2;3;0.5;0;;;;;
bc1p2e0yx46aqc6wxnu42jp47y4mdrhfhpyzeuf4t4vd3xlvpn695pgs7lsjf2;bc1p2e0yx46aqc6wxnu42jp47y4mdrhfhpyzeuf4t4vd3xlvpn695pgs7lsjf3;1;0;1;0;0;;;;;
bc1qf5hgvh8gdq5nnjmlzufq3xpes3m7j7jr9xvg3y;bc1qf5hgvh8gdq5nnjmlzufq3xpes3m7j7jr9xvg3y;0;2;2;0;0;;;;;
bc1qey89rwxhxacxkaxh0qmlujmpyw6sclhmxaygua;bc1qey89rwxhxacxkaxh0qmlujmpyw6sclhmxaygua;0;2;2;0;0;;;;;
bc1q9zqan3e8eknnvmljnw9mx6qz2xq9xfeqcx3y7p;bc1q9zqan3e8eknnvmljnw9mx6qz2xq9xfeqcx3y7p;0;2;2;0;0;;;;;
bc1qks72a3gkstehm2cuhwjzrjjn7j069zuqx2qj34;bc1qks72a3gkstehm2cuhwjzrjjn7j069zuqx2qj35;0;2;2;0;0;;;;;
bc1qzadaxrqs5emxevh5hs4c844jg73e7zsuln4g7t;bc1qzadaxrqs5emxevh5hs4c844jg73e7zsuln4g7t;0;2;2;0;0;;;;;
bc1q7anena6l5z7mgzxpqkcmarmmtkjsdnghkfuwzj;bc1q7anena6l5z7mgzxpqkcmarmmtkjsdnghkfuwzj;5;0;5;0;0;;;;;
3Nw3MASb2YgYkmhfUbBpi6zwrXGyYxkip2;3Nw3MASb2YgYkmhfUbBpi6zwrXGyYxkip3;5;0;5;0;0;;;;;
bc1p9zxlhw62hqjc6yn98m7nxfqy9ryykemlvgwqn7m4zveqrjgmfqtq5pvu7z;bc1p9zxlhw62hqjc6yn98m7nxfqy9ryykemlvgwqn7m4zveqrjgmfqtq5pvu7z;1;2;3;0.5;0;;;;;
bc1ph6na2j9uekmvwcg6casarw65eatccv2dpe2pe4t38hxnqp0rhawqpcexqd;bc1ph6na2j9uekmvwcg6casarw65eatccv2dpe2pe4t38hxnqp0rhawqpcexqd;1;0;1;0;0;;;;;
bc1qu75qrdswmg0e3pkyyeuuwmfg8kvh79n9fgj5tq;bc1qu75qrdswmg0e3pkyyeuuwmfg8kvh79n9fgj5tq;0;2;2;0;0;;;;;
bc1qcujd0zn32nsst3gnlcaxs6x9u33z64el4u0f36;bc1qcujd0zn32nsst3gnlcaxs6x9u33z64el4u0f37;0;2;2;0;0;;;;;
bc1qmg7dmhfnxzm3hyxx45q53j9e0229mz6yjmrhds;bc1qmg7dmhfnxzm3hyxx45q53j9e0229mz6yjmrhds;0;2;2;0;0;;;;;
bc1q74h0c9q0r7eguc8ku468sh9dkwdlfmpkmasl4n;bc1q74h0c9q0r7eguc8ku468sh9dkwdlfmpkmasl4n;3;0;3;0;0;;;;;
bc1qx5awfm8h0llucdhcaapw76x4z9tke89h7au6jc;bc1qx5awfm8h0llucdhcaapw76x4z9tke89h7au6jc;3;0;3;0;0;;;;;
bc1qd34kqnjzdx4cz83aqcw8cct5a28pt36lmyfk2d;bc1qd34kqnjzdx4cz83aqcw8cct5a28pt36lmyfk2d;2;2;4;0.5;1;;;;;
bc1p929cjckjlesucq34zmw0699n34l0nhnx20uffj0yympyx5eq4d8sjp6n9n;bc1p929cjckjlesucq34zmw0699n34l0nhnx20uffj0yympyx5eq4d8sjp6n9n;0;3;3;0.333333;0.666667;;;;;
33fD4xn9o9RAjEgdjqZ9faELvSuDjtqRie;33fD4xn9o9RAjEgdjqZ9faELvSuDjtqRie;2;3;5;0.416667;0.666667;;;;;
bc1p8e94d47rmyc772643skm7sddvw2ta5q2h6yentpt6xynnz9g3r0qa6ck5t;bc1p8e94d47rmyc772643skm7sddvw2ta5q2h6yentpt6xynnz9g3r0qa6ck5t;2;0;2;0.5;1;;;;;
3ECuJRnaDarAU7pLKhoPZukD1gsU59MsoM;3ECuJRnaDarAU7pLKhoPZukD1gsU59MsoM;2;0;2;0.5;1;;;;;
bc1pmseq3mxf4x7xjuhhtxctsxd6ud0e0cx9lp8vayjwspu9tlskxvzqpg258n;bc1pmseq3mxf4x7xjuhhtxctsxd6ud0e0cx9lp8vayjwspu9tlskxvzqpg258n;1;2;3;0.5;0;;;;;
bc1qy6nsc92jwkxsyc4j52m4ehd9xnme6c9j5vrlpq;bc1qy6nsc92jwkxsyc4j52m4ehd9xnme6c9j5vrlpq;1;0;1;0;0;;;;;
bc1pzuwhp37q5x2wfljzzgz8uay6lzjd47r3u4f0cq08j7kndex3fv5q0e5890;bc1pzuwhp37q5x2wfljzzgz8uay6lzjd47r3u4f0cq08j7kndex3fv5q0e5891;1;2;3;0.5;0;;;;;
bc1pq83ektphsuaz2wy8swjn4t558xq74u6hkpnxgjhaygd47fksxsrqua8kea;bc1pq83ektphsuaz2wy8swjn4t558xq74u6hkpnxgjhaygd47fksxsrqua8kea;1;0;1;0;0;;;;;
bc1q9hzhvanzgcnwnmy3dmmnzq09xcghmzmanqq5gz;bc1q9hzhvanzgcnwnmy3dmmnzq09xcghmzmanqq5gz;0;2;2;0;0;;;;;
1PTPMM2vPzERHp97ZcXfZMCSQ4YXjdvAiv;1PTPMM2vPzERHp97ZcXfZMCSQ4YXjdvAiv;1;0;1;0;0;;;;;
14epUHoMcbtNR8dvoz36F3Dn8K3Ls6E3Dy;14epUHoMcbtNR8dvoz36F3Dn8K3Ls6E3Dy;1;0;1;0;0;;;;;
bc1pgfq4zuse3c4l494f98d0lnntjvcf2f5h3a8avc8s7cvvl0nkxscq2m2e2n;bc1pgfq4zuse3c4l494f98d0lnntjvcf2f5h3a8avc8s7cvvl0nkxscq2m2e2n;1;2;3;0.5;0;;;;;
bc1p9unv33s3yallg5yujenza9nnzhf9fpw8xh0la8l5c57ydche52xqknf08v;bc1p9unv33s3yallg5yujenza9nnzhf9fpw8xh0la8l5c57ydche52xqknf08v;1;0;1;0;0;;;;;
bc1qjuxaerx7fv8sadmle9pqnrqvll5kqzsplsdqs9;bc1qjuxaerx7fv8sadmle9pqnrqvll5kqzsplsdqs10;2;2;4;1;0;;;;;
bc1pq5n6num53rkfq9a3yqt2yhmzlythf2un4zwkx4dadkj9hu4r5ytsa6ms4p;bc1pq5n6num53rkfq9a3yqt2yhmzlythf2un4zwkx4dadkj9hu4r5ytsa6ms4p;1;1;2;0;0;;;;;
bc1p3vlgqfrh2mtcfgnpx3j9x7s990ttce8mlec8whulyes28jcmeaeqa9gk2z;bc1p3vlgqfrh2mtcfgnpx3j9x7s990ttce8mlec8whulyes28jcmeaeqa9gk2z;1;2;3;0.5;0;;;;;
bc1qh3nzxxeul5njgjyftxe3yk9apkpv8x4frva8lq;bc1qh3nzxxeul5njgjyftxe3yk9apkpv8x4frva8lq;1;0;1;0;0;;;;;
bc1qpw8plnc95q6hjya0q95cxm6kspfehjgrcfduac;bc1qpw8plnc95q6hjya0q95cxm6kspfehjgrcfduac;6;9;15;0.511111;0.75;;;;;
bc1pgfqk7yr3zs9djx0g743pz3l6jq8g443lmktewxcjmerrg4ltu5yq9puksy;bc1pgfqk7yr3zs9djx0g743pz3l6jq8g443lmktewxcjmerrg4ltu5yq9puksy;1;4;5;0.2;0.4;;;;;
bc1pxx355asfk70jd69dmgv5yru94aaanqf97s024edw97ynef5kdaqqd2kcgy;bc1pxx355asfk70jd69dmgv5yru94aaanqf97s024edw97ynef5kdaqqd2kcgy;0;2;2;0;0;;;;;
35NcMecpp2cA6XDJsjnRHgq9P528Ek4kNz;35NcMecpp2cA6XDJsjnRHgq9P528Ek4kNz;2;0;2;0;0;;;;;
bc1qu750jszp8kvst3ay3kaa3ry2p6yl7tu57pud9d;bc1qu750jszp8kvst3ay3kaa3ry2p6yl7tu57pud9d;0;2;2;0;0;;;;;
bc1ql0rt0tzysklq803044gn2wgy05n6mw837w9tjy;bc1ql0rt0tzysklq803044gn2wgy05n6mw837w9tjy;0;2;2;0;0;;;;;
1954cqBesUwHWmr2jypmfYEVeX5Jbkvmmg;1954cqBesUwHWmr2jypmfYEVeX5Jbkvmmg;2;0;2;0;0;;;;;
