Source;Target;Type;Weight
bc1q9tryynnwjja3s4m6w3tu2hww0rf484u778q9rq;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;94784
bc1qqe73qt2ygh9cdlfs6p4apun8fe7lqlkzmg52nv;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;94918
bc1qqe73qt2ygh9cdlfs6p4apun8fe7lqlkzmg52nv;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;94918
bc1qj5xykckan59fng3czryy7e460dtsz0kt2rxcns;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;95167
bc1qj5xykckan59fng3czryy7e460dtsz0kt2rxcns;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;95167
bc1qrcykagnmhvc3kc5fa8y3pgqezmz8wqqg5ehwsj;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;95884
bc1qrcykagnmhvc3kc5fa8y3pgqezmz8wqqg5ehwsj;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;95884
bc1qqg8ewx4c78ff3twta7vx6kct6a9q6m58ech22n;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;96736
bc1qqg8ewx4c78ff3twta7vx6kct6a9q6m58ech22n;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;96736
bc1qfe9y4gvcnjhcxxrcsyq5twj7ru835d7jqp9lv7;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;97835
bc1qfe9y4gvcnjhcxxrcsyq5twj7ru835d7jqp9lv7;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;97835
bc1qlqaj8cxzyjvxenel66pq7mjlcqdjrumvfv72yy;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;98144
bc1qlqaj8cxzyjvxenel66pq7mjlcqdjrumvfv72yy;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;98144
bc1ql3rag2vde0uavku8r8rh58dxq6nnttpfehfxja;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;98169
bc1ql3rag2vde0uavku8r8rh58dxq6nnttpfehfxja;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;98169
bc1qlkt8wtf5c2g3wdnwrcqxrqnrhucucdav7zg8hq;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;98557
bc1qlkt8wtf5c2g3wdnwrcqxrqnrhucucdav7zg8hq;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;98557
bc1qjmp9cpudjg9swwv5k43x39z3gcl3rnsnxygfnx;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;100000
bc1qjmp9cpudjg9swwv5k43x39z3gcl3rnsnxygfnx;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;100000
bc1qdur6an4vfmh32z8tssf2ae8uvxz32ffeaunrp6;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;100007
bc1qdur6an4vfmh32z8tssf2ae8uvxz32ffeaunrp6;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;100007
bc1qcmh5983kzvxs7s5pvyrx2snn4lrx2h6xywfapc;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;102965
bc1qcmh5983kzvxs7s5pvyrx2snn4lrx2h6xywfapc;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;102965
bc1qvw3ts6w8s9m8fehuhn045z9225ujs3w7z7w2ge;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;115839
bc1qvw3ts6w8s9m8fehuhn045z9225ujs3w7z7w2ge;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;115839
bc1qn22jhuuf9vtvpt2hm2ktlu437zsdtpd4p4hsmj;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;134408
bc1qn22jhuuf9vtvpt2hm2ktlu437zsdtpd4p4hsmj;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;134408
bc1qhweu6qh6k6qee57lgcgl35hgqhmnyndg0jaekf;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;137928
bc1qhweu6qh6k6qee57lgcgl35hgqhmnyndg0jaekf;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;137928
bc1qfwvq2szh89yplhd90rxw3y2snt7s698fu5gu5a;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;138807
bc1qfwvq2szh89yplhd90rxw3y2snt7s698fu5gu5a;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;138807
bc1qayd4wtqwuu8cc58ue3tezqxjjmx32uvesxyxch;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;148887
bc1qayd4wtqwuu8cc58ue3tezqxjjmx32uvesxyxch;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;148887
bc1q8mpnk69ha2dra67a04yesrcuzc25xugn024wye;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;149675
bc1q8mpnk69ha2dra67a04yesrcuzc25xugn024wye;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;149675
bc1qk4txeldsu4qa797qg4usyt475zde3hqc5z8akm;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;150000
bc1qk4txeldsu4qa797qg4usyt475zde3hqc5z8akm;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;150000
bc1qk9uxtsq56u0ja2scctmrtr4p9nhpk6eqx7w39z;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;151445
bc1qk9uxtsq56u0ja2scctmrtr4p9nhpk6eqx7w39z;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;151445
bc1qeyzwj07m0rlchermpxy7ge64rhwtxk6lj9zlj6;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;151722
bc1qeyzwj07m0rlchermpxy7ge64rhwtxk6lj9zlj6;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;151722
bc1q7cr3dyurex0yd5rq4slgqmw83gm89v6ksruy4g;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;154753
bc1q7cr3dyurex0yd5rq4slgqmw83gm89v6ksruy4g;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;154753
bc1qmr6awx7e8ka2txlf4v4tmwsp0tcn6wzju84zaw;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;156702
bc1qmr6awx7e8ka2txlf4v4tmwsp0tcn6wzju84zaw;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;156702
bc1q94wv7gc0jcdgkmmlcmhcc9zmw96c7k8v4evyfc;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;157903
bc1q94wv7gc0jcdgkmmlcmhcc9zmw96c7k8v4evyfc;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;157903
bc1qusfktpl9k3w99wxylfx3ve3mudskuw8xqjspgg;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;159226
bc1qusfktpl9k3w99wxylfx3ve3mudskuw8xqjspgg;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;159226
bc1qxzv2ptju2y5p87yz7e4hzq86h3p9xvh0qcu3az;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;161214
bc1qxzv2ptju2y5p87yz7e4hzq86h3p9xvh0qcu3az;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;161214
bc1q3a33k6gke5p208x7p6pw360xecpultd672cefc;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;161987
bc1q3a33k6gke5p208x7p6pw360xecpultd672cefc;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;161987
bc1q85p07fj5tmv2y9c0cmdmnlg826z8y44yj3l5pa;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;162390
bc1q85p07fj5tmv2y9c0cmdmnlg826z8y44yj3l5pa;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;162390
bc1qksmx6yzl7r0vygdvyqawgn9rfvlza6nma3drm6;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;163306
bc1qksmx6yzl7r0vygdvyqawgn9rfvlza6nma3drm6;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;163306
bc1q67kevscnvgm3mzgqxhun7xjj837j6m2cvnpnhf;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;163674
bc1q67kevscnvgm3mzgqxhun7xjj837j6m2cvnpnhf;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;163674
bc1qez5t0p8ssq0jzvftrege9kpc2d2c05vjly5ed6;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;163777
bc1qez5t0p8ssq0jzvftrege9kpc2d2c05vjly5ed6;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;163777
bc1q4z9jydk5004nhg7w3l3kgsnwmcg4w5alttzlfk;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;164224
bc1q4z9jydk5004nhg7w3l3kgsnwmcg4w5alttzlfk;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;164224
bc1qg6y5kf4qqt9ghhh3gux8ndj560f59knslwnnpa;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;164884
bc1qg6y5kf4qqt9ghhh3gux8ndj560f59knslwnnpa;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;164884
bc1qgl5x8ffz5zy3w7yyj2rehzea5ye0t265hm9dvn;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;164897
bc1qgl5x8ffz5zy3w7yyj2rehzea5ye0t265hm9dvn;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;164897
bc1qq7rwp2lgl29xkr97tajn8mdr3eas9gw3vm4lc5;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;164991
bc1qq7rwp2lgl29xkr97tajn8mdr3eas9gw3vm4lc5;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;164991
bc1qms07gk20442fjavwsssatfhs387mmaasexwt4f;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165116
bc1qms07gk20442fjavwsssatfhs387mmaasexwt4f;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165116
bc1qhpmkqevdf9yc83rjan76qmuaazzfd7vl4rchul;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165137
bc1qhpmkqevdf9yc83rjan76qmuaazzfd7vl4rchul;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165137
bc1qu6clgnpcmy8x80v2jkhl33f8uwgpwahs9nyavu;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165240
bc1qu6clgnpcmy8x80v2jkhl33f8uwgpwahs9nyavu;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165240
bc1qlu86q0t8wsw8cye9ydjf0kyw3m9vkm4033z3ke;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165316
bc1qlu86q0t8wsw8cye9ydjf0kyw3m9vkm4033z3ke;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165316
bc1qkvd5jn8f4k68fumggkllsrd69yvpgw6rjflwhf;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165708
bc1qkvd5jn8f4k68fumggkllsrd69yvpgw6rjflwhf;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165708
bc1q9f8cxg7mh5jk4npreqwr30sz4pxnsrnkjeu9rm;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165766
bc1q9f8cxg7mh5jk4npreqwr30sz4pxnsrnkjeu9rm;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165766
bc1qenpv4vlkpuc37ndwp5c326wl76tdvs655dzn6d;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165777
bc1qenpv4vlkpuc37ndwp5c326wl76tdvs655dzn6d;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165777
bc1q8hjp32kehqyzmua6z59356hwdz5rj2apgy4aph;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165839
bc1q8hjp32kehqyzmua6z59356hwdz5rj2apgy4aph;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165839
bc1qvpw4dkqdt0yddsutus4ra8whp67gynm9egwcsd;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165839
bc1qvpw4dkqdt0yddsutus4ra8whp67gynm9egwcsd;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165839
bc1q9z7v5at4v5qa80t3amj7fgfg9auq58tauaj87n;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165839
bc1q9z7v5at4v5qa80t3amj7fgfg9auq58tauaj87n;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165839
bc1q2rfrym52pdzdyhwemzcz20kmyzul39xefgfdhn;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165839
bc1q2rfrym52pdzdyhwemzcz20kmyzul39xefgfdhn;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165839
bc1q7kczy2grklrpg4pe8ft588yssykdmf9d52me8r;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165850
bc1q7kczy2grklrpg4pe8ft588yssykdmf9d52me8r;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165850
bc1qg324cxnf0lrr359h2rnc04uk8htd3u2wcw2k6x;3MGihjQVDBM5Tg6co7MuUNstU6uDj53XYv;Directed;165850
bc1qg324cxnf0lrr359h2rnc04uk8htd3u2wcw2k6x;bc1qufzk77pvjr4aufkxr48ygnnw3c88ut5n0e6md4;Directed;165850
bc1pay8cpqrcp3pectyl9y78zuk03lsn9vafu44jcr7aycgqv49dgwssl39l9x;bc1p70sfhqgwq2d30dzq9t7dp4xrc6ry26unqw33463ac9kl0zjjg3aqa63mhl;Directed;1554
bc1q3m4jds0gsr00chdywnmxutpr0frwsckql938pj;bc1qa800aza7hx4h724q60d7lt6ewslypu769x40gz;Directed;332080
3MEhwC2h8KsfBpudg39UVfKn4u6d2KmMgZ;1BKo5CQLnnfcfTLSp1B7KYizfudqjTbYsm;Directed;30000
3MEhwC2h8KsfBpudg39UVfKn4u6d2KmMgZ;1BKo5CQLnnfcfTLSp1B7KYizfudqjTbYsm;Directed;639434
3MEhwC2h8KsfBpudg39UVfKn4u6d2KmMgZ;1BKo5CQLnnfcfTLSp1B7KYizfudqjTbYsm;Directed;211767
bc1pay8cpqrcp3pectyl9y78zuk03lsn9vafu44jcr7aycgqv49dgwssl39l9x;bc1p70sfhqgwq2d30dzq9t7dp4xrc6ry26unqw33463ac9kl0zjjg3aqa63mhl;Directed;1554
bc1psuexcnc6dcfyqt5vq9m34ws5xmwln7cm7xu44fkvq329zj39q28qwvusne;bc1pw4vjag3d5fvhz3fa6u9zjut35wtzlkddyk57t5sznzlk557lw5vq86kxz6;Directed;1095000
bc1psuexcnc6dcfyqt5vq9m34ws5xmwln7cm7xu44fkvq329zj39q28qwvusne;;Directed;1095000
bc1psuexcnc6dcfyqt5vq9m34ws5xmwln7cm7xu44fkvq329zj39q28qwvusne;bc1psuexcnc6dcfyqt5vq9m34ws5xmwln7cm7xu44fkvq329zj39q28qwvusne;Directed;1095000
bc1plf2aefqtpngks0qx5y7agkqwqpaamjmpfeuehamqedul3kfjxh0qurqs5l;bc1p2mqdrf2p0uwrn6x3je89sdahcd3rff7l0tvwjm9ylfcvnfzxq64qe7934d;Directed;425474
bc1plf2aefqtpngks0qx5y7agkqwqpaamjmpfeuehamqedul3kfjxh0qurqs5l;bc1p2mqdrf2p0uwrn6x3je89sdahcd3rff7l0tvwjm9ylfcvnfzxq64qe7934d;Directed;1800
bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;bc1qkf2hpwxwx7h0mtrdmehk0uzvkf780te3qh6xp8;Directed;184922
bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;Directed;184922
bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;bc1qkf2hpwxwx7h0mtrdmehk0uzvkf780te3qh6xp8;Directed;203900
bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;bc1qwclxekfsprewxvwhhwl37d9pk8gmv9l6m4ehwk;Directed;203900
bc1q4xythr4lndcuj0za60w8ftml4nkmr25zqd63cj;bc1qghmm8m289cq7m9aq93c0qqnvnnr4v9w8r0m54g;Directed;907011
bc1q4xythr4lndcuj0za60w8ftml4nkmr25zqd63cj;3PAsRspuJW952MLNVX7u2EFzpuQ4Ew16iD;Directed;907011
bc1q4xythr4lndcuj0za60w8ftml4nkmr25zqd63cj;bc1qqtqdjm7dmwgfw75umfpk02x6ggwx2a7h6x8afy;Directed;907011
bc1q4xythr4lndcuj0za60w8ftml4nkmr25zqd63cj;bc1qg0xq9ghs2vagajtut6z9u9r2e8qp5rg20lnh4g;Directed;907011
bc1q6dcdlg2r2gukdlh096pvz4qng06h29yns5a4sl;bc1qdl4xczts0pp26durhgewua8tamcaark348g04r;Directed;128185759
bc1q6dcdlg2r2gukdlh096pvz4qng06h29yns5a4sl;bc1qn77nazz03tundaajqtfmxh8ecjju7k0u83xg69;Directed;128185759
bc1q65nqtt7k5udnlyh0axlt0pswv66tzd5clq40h6;bc1qmacyg99f9u47w2xjkxqlhv64pf94geeg8hqdqj;Directed;89828
bc1q65nqtt7k5udnlyh0axlt0pswv66tzd5clq40h6;bc1qauaunzw77vfmfv5qda9eqgjvx2y96xjp6xqw8p;Directed;89828
bc1q9qapjtna7q3t90wtyf26htducurwd24nwzmfj3;1GhsfMUpBVPhmNWdj2N6Yy8DEjYfSEc63n;Directed;44850
bc1q47md65fscxttvcnk20ts46qfdnt0gkkkqrq4n9;bc1qqcswufe69r8udw8g6j6fs0xxtg5v6fqt5njkwq;Directed;17222000
bc1q47md65fscxttvcnk20ts46qfdnt0gkkkqrq4n9;bc1q0yfleqdtlzkuudq0phnqnxc8qs7n5je40cefnw;Directed;17222000
bc1q47md65fscxttvcnk20ts46qfdnt0gkkkqrq4n9;bc1qxjzdwenhgsvlfjzm6wqsskzujkmnsq2anhced0;Directed;17222000
bc1qe9nagya0tvfhvymt8sejwedlukwq4a094h6ht9;bc1qhv0ws9rrwxw6gr0hvnmt68sfewzds2v4qnpunj;Directed;9444770
bc1qe9nagya0tvfhvymt8sejwedlukwq4a094h6ht9;bc1qe9nagya0tvfhvymt8sejwedlukwq4a094h6ht9;Directed;9444770
bc1qmz6any4zq8h9knegasrlxhdu572ypug6h3fj6l;bc1q2yld4hwmytuz6a8reyfn4avlqjfcgmxec3xv02;Directed;2304096
bc1qmz6any4zq8h9knegasrlxhdu572ypug6h3fj6l;bc1qzdvhuxgc4qcykechsw2gvkk9x7kuu2e8atgnln;Directed;2304096
bc1qf0w4ra49r23wc3vxaa2phk36yrh4kj2vjqy0up;bc1q59yzwvjk9gluzl8w3l79d3mm48u55uuetnf6tn;Directed;10529503
bc1qf0w4ra49r23wc3vxaa2phk36yrh4kj2vjqy0up;bc1qhgrzqecs7j7jcparx2rtqukyzzxhls8xp29gue;Directed;10529503
bc1qt5g2su7glang5xhmvulct5tnejv3y9t0w8rf8e;32L3BJCLuhCyJUTxCGTAHg3e8WTMvir8vB;Directed;1654414
bc1qt5g2su7glang5xhmvulct5tnejv3y9t0w8rf8e;3BBNTnzfoVQMpv7HuGiChUvJihCSWV2Adh;Directed;1654414
bc1puswhkhymjfar0w6p7zw2z6vn45qmqqgexcwxdlxhdlg0a5xxqzzskeau6x;bc1ql6ekh0xamjnrmnemvlahjsuh55pf24ckp0ygv5;Directed;20000
bc1pmrrcdn58wda3sr67tpvp3zkmrpu0ze2k9c2pqtm52mlwtd4saswqrntvrw;bc1ql6ekh0xamjnrmnemvlahjsuh55pf24ckp0ygv5;Directed;10000000
bc1p6q3n49klx87k8psezgk4e7433pq0q4hntydg3rlv06s3n7w27s4qk725aw;bc1ql6ekh0xamjnrmnemvlahjsuh55pf24ckp0ygv5;Directed;20000
bc1qylx29wgzd8vxa3u9vy9k3n5f9h6cl840e8gymh;3Dy3SmdzadFCGpq8pj59guYSBBDBsNtVau;Directed;996286
bc1qylx29wgzd8vxa3u9vy9k3n5f9h6cl840e8gymh;bc1qpjpfxrk709hhjnxcq43ksrumqsy327r9j48gr5;Directed;996286
1DtXQMZQ1Th592LoUwKUzdCP8zCkafBngt;3Dy3SmdzadFCGpq8pj59guYSBBDBsNtVau;Directed;51000
1DtXQMZQ1Th592LoUwKUzdCP8zCkafBngt;bc1qpjpfxrk709hhjnxcq43ksrumqsy327r9j48gr5;Directed;51000
bc1pyldrdqwazwvwcadxrd765jsy2u8j6ffszywt3t2mkxxfyznm7fjqhegwwq;bc1px2xs375ur29updx7c3n2n83u6q92et4w675cgx47hg4kll742u5qrjeg95;Directed;1095000
bc1pyldrdqwazwvwcadxrd765jsy2u8j6ffszywt3t2mkxxfyznm7fjqhegwwq;;Directed;1095000
bc1pyldrdqwazwvwcadxrd765jsy2u8j6ffszywt3t2mkxxfyznm7fjqhegwwq;bc1pyldrdqwazwvwcadxrd765jsy2u8j6ffszywt3t2mkxxfyznm7fjqhegwwq;Directed;1095000
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;363489
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;363489
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;368263
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;368263
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;416626
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;416626
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;474516
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;474516
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;551063
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;551063
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;718110
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;718110
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qw3vym9sd5g8rldwcuasgmkn0ukzq43xvj9d49p;Directed;5402101
bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;bc1qfznfzn6fzzh65u3etr3eg3jenmx52easj2ukc5;Directed;5402101
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;Directed;472263
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;Directed;472263
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;Directed;472263
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;Directed;4994603
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;Directed;4994603
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;Directed;4994603
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;Directed;4994603
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;Directed;4994603
bc1q400qj03gnzxkr0ulmsgxvcp4qcal4tv6nyc0df;bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;Directed;4994603
bc1q3ng08zepdsgmh9qpkg5xe37506rtasn3zay6wa;bc1qu0fw5345k760g7gxupw5vc2wgu0p4qq2y3zehg;Directed;268524496
bc1q3ng08zepdsgmh9qpkg5xe37506rtasn3zay6wa;bc1q0jlk5u85qgkvmcqzccxhc8llmjuyxelg9k32u6;Directed;268524496
14hnZvZDn4MNuC3RW5gD9SLvpBCArk3nf3;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445082
18q2qUkGvzvRogmiWZPDeSE247951gdjuv;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445087
1NYd6fUEBinSwgLCGACFnuCndLHiHVEquL;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445094
1KLoGtkP8xzSaEUJUTWYiomrzy76EYos9M;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445095
1GEpqMXDXFtx1vy3YTcYK5uEFob1n2dUX9;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445096
17523RiREZHMVvqmgGEgUuopfpuxerCaks;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445099
1K24GXymyigbvVcevvuTSU6bLfb6SwtfZJ;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445100
15JmDcRpkTpNfdJziPVHGsikPUaHQHWvdT;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445100
1BphRSbrGKx6XMo15E5sMc2aqkmQKgAk2A;1GrwDkr33gT6LuumniYjKEGjTLhsL5kmqC;Directed;445100
